id,text,category
MA_YT220,Kutty dhairyamay munnot poku...oral ingot abuse cheythal tirich parayunnathi oru kuzhappom illa...aanungal cheetha vakkukal upayogichal athu style penkutty anegil aval pokka ennatanu ivduthe niyamam...plz be the way u are and dnt change..all the best,NOT
MA_YT221,Aare kanikkana ival ee mudi kai kond maanthi maanthi vidunne😂 maanthi maanthi aano athrem bhagam narachu poye??,OFF
MA_YT222,"Njan enne tanne vilikkunna peranu Saroj Kumar, sherikulla peru Rajappan’ ennu parayunnathupole aanu.. ‘njan enne tanne vilikunna peranu helen of sparta.. sherikulla peru dhanya s rajappan’ Kandaaalum mathi marayonth. Ennit aval sundariyanu polum!",OFF
MA_YT223,Pacha theri vilikkunna settanmara kundi myre ennu kettapol kuru potti kudumba mahima parayune.. 😄😄,OFF
MA_YT224,"thayo....li kundi..,yo...ninake varil illathe ane prashnam.. poooooo riii molll eeee",OFF
MA_YT225,Aa indarw edukunavalude dres,NOT
MA_YT226,Mattaea availu aara koppu montha adichu parikanam,OFF
MA_YT227,Nala amma achan but ninaku oru brother ilathea poyiii undarunuu engilu un instal chayathathinu akum ninea avan eraki vetteanam,OFF
MA_YT228,Di sheriya nintea life mari marinjuu evaku oscar award kittiyoo poyii padiku peannea valathum evide poyailum oru thali vizhum nintea kazhithil aaneram ellam ok aakum nala cherukan aanu engilu,OFF
MA_YT229,Aa committed aaya vaikthikku aadhranjalikal 🏴🏴,NOT
MA_YT230,Ee vanathine pokki adikkatha Vittiliri my..... 😤😤,OFF
MA_YT231,"22:34 Vttu kalayan ayitt .........{Vali} ond onnu podi avdanu ,😂😂",OFF
MA_YT232,Awooo .bayangara veetukare thanne,OFF
MA_YT233,Bhagavanee ithinum interviewvo ? Negative publicitykkokke ithrak vilayundo ..kashtam....,OFF
MA_YT234,Pottanmar interview cheyan helen of spartayude aduthuchalum,OFF
MA_YT235,Njn oru subscriber ayirunnu ee video kandappo unsubscribe,OFF
MA_YT236,But ivalde confidence kollam¯\_(ツ)_/¯,NOT
MA_YT237,Vittukalayanam kitteelel entha .....Pazhankanji kiteele😂😂,NOT
MA_YT238,arjyou um ambiliyum katta chunk ahn mwolu,NOT
MA_YT239,Kashtam...vivarekadu oru kuravu thanneya,NOT
MA_YT240,Ponjara male oorkokke anthand. Thett cheythoon arinjitt poyi..Anakentha anganoru antham vekkaath,OFF
MA_YT241,Parayunnathu mukkalum thallanallo,NOT
MA_YT242,Ivalano sundari daivame appo subdarikale enna parayum. Ivleyoke interview cheythath kshtamay poy,NOT
MA_YT243,Ithrakku gadhi ketta oru channel.... vere illa... chathalum... subcribe cbeyyilla,OFF
MA_YT244,Tiktok il 10 k limit ann areyum follow cheyyanda🙄 insta il cheyyalo🙄🙄🙄ennit ntha cheyathe,NOT
MA_YT245,Kundioli ya interview cheyunna mangoli.... 😂😂🤣🤣😅🤣😂😅😅,NOT
MA_YT246,Report adich channel poottikko!!!🤜,NOT
MA_YT247,Evl Commited anen🥺 lokath ethilum gethikettavn vere arum kanila😂😂😂😂😂🤣🤣🤣,OFF
MA_YT248,Vere pani onnum illa,NOT
MA_YT249,Ambilichettan no prblm .......😠,NOT
MA_YT250,Vere aareyum kittanjittano😡,NOT
MA_YT251,Enthu thenga aado ivale okke interview cheyyan ... Naanamillalo,OFF
MA_YT252,Ole kannum moorum kandaal 4 ennam orumich kodukkaan thonnum.vrthiketta penn.,OFF
MA_YT253,Onn chelakkand podi.full thall tholla thorakkunnath thanne thallaaan aan Helan of pattaa.onn chelakkalle punnara mole.helan of sparta ippo orupaad shabhichu kaanum ee kodichi morathiyude samsaaram kett,OFF
MA_YT254,Ith kaanunnathinum bhedham 10 dhikr cholliya mathiyaayirunnu.... 😲,NOT
MA_YT255,Eshttamilathavar kannanam ennilla kuttam parachillum theri villiyum Onn kurachoode makkalle,NOT
MA_YT256,Pavathinte chund urumb kadich neeru vechirikuva😂😂😂😂,NOT
MA_YT257,"Podi kundi patte pullee, nirthikudediii",OFF
MA_YT258,Ithil likenekkal kooduthal dislike aanello🙄,NOT
MA_YT259,Ivale theri vilikunna kekmbo... entho oru santhosham😡🔥🔥,NOT
MA_YT260,Onn podi koppe.. ni aaranna ninte vcharam. Avalum avalde oru pattishow um... onn po koppe,OFF
MA_YT261,natural aayitanallole,NOT
MA_YT262,Ambili chettan alla karachilolyy,NOT
MA_YT263,Eranghi poodi puuri mwole,OFF
MA_YT264,Plz... Vittu kalayanam eee maramontha kandal theernnu..oru kollam.😡,OFF
MA_YT265,Aey aey eh ethu enthonnu sathanam,NOT
MA_YT266,Kai vech entoru action ahn.. Chuma famous Avan vendi kanich kootuna vesham kettalukal ahn..actress mare kaal Jada anallo..,OFF
MA_YT267,Ayo njan alle ath allavarum njane eshttam pedunavar sport cheyiuka🤓🤓🤓🤓🤓🤓🤓,NOT
MA_YT268,Ath nee sundhari aaano myre.. nee araadee pulle. Nayinte mole,OFF
MA_YT269,Collegil mobile yedukkan sammadhikkathavare namichente ponnuu,NOT
MA_YT270,Ith eatha eee myre porrine Okke interwive cheyan poya aaa aaa. Myre Paraja mathi,OFF
MA_YT271,Ee pundamole umbi undakkiyavare paranjal mathy... E productionil avlde achan aa poori mathramalA pange vereyum kore perikanumm ath avlde ammaye aaa mythandiyode onu interview chiyanam appo ariyamm ..,OFF
MA_YT272,Avlude amma kundi vilkunundengil parayou pleas,OFF
MA_YT273,Veruthe video kand time kalayandaa elarum odikko,NOT
MA_YT274,Kutti thudangittullooo... inim varanunde valaranunde .. oru karyam urappe . 90% um maturity illathya samsarikkunne.,NOT
MA_YT275,Sambavam kuttykk vallatha sankaday athanu sathyam😁😅😅😅,NOT
MA_YT276,Nee dhanya alladee kundi devada,OFF
MA_YT277,nallathanee troll pezhu mazha ayirikum....,NOT
MA_YT278,Adangum en. Paranjit ni analo etom verali 😁😁,NOT
MA_YT279,Makale orth abimanikoo acha chinnu😄,NOT
MA_YT280,Kashtam vtlnn ulla ee support kanumbo ane eee koche engane ayiii poyente karyam manasilye,OFF
MA_YT281,Ninakkonnum vere panni ille,NOT
MA_YT282,Ngtv vibil kaanaathe positvl kandal interview kolllaam.. 🙂,NOT
MA_YT283,Mikkavarum avan kalanhupokum,NOT
MA_YT284,Filmilo😳😳😳 Deviye.......,NOT
MA_YT285,Like nn vndi jeevikunna kuree alukal....,NOT
MA_YT286,Kurach thantedam koodi poyathinteya,NOT
MA_YT287,Album and short filim onnu name parayo dislike adikanaanu,NOT
MA_YT288,Poyi chathoode nayinte makkalee. Ivale okke. Pokki nadakkaaan.,OFF
MA_YT289,Ivalale ni pooda myre ennu paranjathu... Myru ennano ivalde tone... Ivale undakkkiya thanthenne paranjal mathi,OFF
MA_YT290,Enth kolam annu e dress very boring anchor kanikan vendi nadakuva,OFF
MA_YT291,Di ponara mole fukru chettana vach mol parayale.....fukru chettana uyirayi kannunna kore perundu njangale pole plzz chettanenkilm veruthe vidu,NOT
MA_YT292,Njan oru doubt chodichotta . engana likes followers kittittu nammukk entha gunam .,NOT
MA_YT293,Parama kashtam. Ethade ee channel,NOT
MA_YT294,Ninak pattana pani paatta perukkalaa...... ni aaranna vicharam fhooloka sundariyoo poodi koppea...keralathila anURL vivaram ullondadi ninne okke ippozham pattytheettam aayi kanunnea,OFF
MA_YT295,Ammena venam parayan......Ippo manasilayi ivalendha egane aayene,OFF
MA_YT296,Ieevaloke ivide aru chodichu..,NOT
MA_YT297,Apo achanum ammayum aane ninnte keeduveruthiyadhi magale thanthoniyayi valarthiyadhine achanum ammakum 👏👏👏,OFF
MA_YT298,Lookathiley sudhari Helen of Sparta appo Cleopatra aarann,NOT
MA_YT299,EE malaru motham kannan vayyaaa nalla moonchyee interview ororo Patti teetangal,OFF
MA_YT300,Dhanya paranjnthil kaaryam.... Naatukaarde vaayilu erikanathu ethinu eval kekkanm ✌✌✌negative parayana aalukaaru parayateddoo... Mind cheyyndaaa❤❤kuttam parayunnavr lyf katta low level aayirikkum😂😂😂ee kuttam parayunavruu ellathinum perfect aahno????,NOT
MA_YT301,Kaneeru thodachittu backy para,NOT
MA_YT302,Ith avale nyayeekarikkan ulla cyclodikkal move 8.30,NOT
MA_YT303,ee jeevi kadikkumo?,NOT
MA_YT304,Avalde shaddi oori nelathadikkanam,OFF
MA_YT305,Eth coronakkalum valya Dhurandam an,NOT
MA_YT306,Nee podi ni mrrd aanenkilum allenkilum namukendaadi,OFF
MA_YT307,Kozhikal ulathu kondanu evaloke egne vannu veruURL,OFF
MA_YT308,Nenta achanum ammayum itrem aayittum santhoshikunundo?? Molk kundiyoli nn naatukar per ittathukondano santhoshaayath??,OFF
MA_YT309,URL follow cheyu ennu paranju BBC Newsil verum vartha...... Onnu po mole.....,OFF
MA_YT310,e kutye enik ariyilla.. tiktok elya enik,NOT
MA_YT311,Sundariyo🤣.ivalo.olakka kondu tallanam ninneokke,OFF
MA_YT312,Veera paniyille sahooo... Tym waisted..... 🤪 enthuvaadai eth,NOT
MA_YT313,Achane kurichulla thallu gambeeram ...,NOT
MA_YT314,Body shamming enthanenn aryaanulla minimum vivaram poolum illatha kazhutha,OFF
MA_YT315,Ninta ee chattam nikkum....,NOT
MA_YT316,Ishttappettillenkile neeyonnum kananda veruthe vannu commentadikkenda avashyam onnulla,NOT
MA_YT317,Aranavo aa bagyavan.fukru chetttan onnum alllallolllellelllellollo😁😁,NOT
MA_YT318,neee podι polayadιcнι......ĸυndι..ĸodυтнυ...vιlĸĸυnna....polayaaadιcнι....тнaaayolιcнι...,OFF
MA_YT319,"Ijjathy konakangale undakkan nadakkana ivark kodukkanam aadyam😤😤😤,naanamille icg😭😭",OFF
MA_YT320,Evalude varthanam kettal knowkout akkan thonnum. Evale friendsum family okke enganano,OFF
MA_YT321,Eente meed kanumbam adich polikkan thonn.... myrr,OFF
MA_YT322,Edi podi ninek nanamille avalude valum URL nadakan,OFF
MA_YT323,Ithinokk samayam kalayanum kore alukal...Kashtam,NOT
MA_YT324,Nalla vishamam undalle karayanda pote,NOT
MA_YT325,Follow cheyyaathathinu parayana nyaayam nokkiye.bst,NOT
MA_YT326,Ananya de oru face cut und dhanyakk,NOT
MA_YT327,Ayyyyadaaaa.... queen le chinnu nazriya vera endhokke kekanam🤣🤣🤣🤣🤣,NOT
MA_YT328,Orupaad roast kityathond ellathin clarification nalki nallakutty aavan shramikunnundo😂😂😂,NOT
MA_YT329,Onnu podeyyy twist idan pattiya ale,NOT
MA_YT330,Ival idaykk udaykk hair balance cheyyunnundu.... Reason ival loka udayipp aaanuu ...... Kalllatharathinte lakshanam aaanu,OFF
MA_YT331,Carrymilantykk engan malayalam ariyaayirunnel ival valla ovuchalilum chadi chathaene,OFF
MA_YT332,Podi pulleee...ninne kandaleee dislike,OFF
MA_YT333,Ohm santhi osanayile nazriya😂😂😂😂🙊,NOT
MA_YT334,Ithu ethinta kunjanantho,NOT
MA_YT335,ee quarantininte samayath aanu ivrade useless aalkaarude koode useless interview.,NOT
MA_YT336,Utharam muttiyal konjanam kuthum,NOT
MA_YT337,Vittttttu kalayu mwlooooseii😂😂🙊,NOT
MA_YT338,Body shaming paranchad 💯 correct aan,NOT
MA_YT339,Chechi poliyattooo❤😘😘,NOT
MA_YT340,First jagathy URL jagathy chettan epol ambili Chetan ... improvement und kuttik .😂,NOT
MA_YT341,Poooyi kundi manaURL irinooo,OFF
MA_YT342,Onu pooyaadey nayita mole,OFF
MA_YT343,Report adikkan aarelum Indo?,NOT
MA_YT344,theri vilikkuka ennathu oru angeekaaram kittunna kaaryam alla🤷🏻‍♀️athippo aankutty aayaalum penkutty aayaalum....culture ullavar illathavar enna oru criteria kodukkukayaanengil theri vilikkunnavare culture illathavarde listil koottam...dats ol...eethu category il aavanam ennullathu valarnnu vanna chuttupadu koottukettu ellaam depend cheyyum...,NOT
MA_YT345,Neee Dhanya aaanenkil URL enthnaaaddiii aaa paavam devathaye theri vilipich kollunneee swanthamaaayi perittu cheetha kelkuuu moleeeee,OFF
MA_YT346,Kopp.. ee onn kelkaann vicharichapo thudakkathile thanne veruthu,NOT
MA_YT347,"Ninte achan kollalo , mole nattukaru theri vilikyummo athu kandu rasikyunna psycho achan",OFF
MA_YT348,Thallayum molum kollam thanikku papa thanthayundennu paranjittum swantham Amma oru prostitute mindilirunnu Athu kettu ilikkunnu avalde ammma orupadu perude koode kidannathu kondu correct thanthaye avakkariyilla oru thirichariyal paredu nadathadi,OFF
MA_YT349,Ithuvare njan thooriyathonnum theetamayirunnilla. Ithanu original theetam,OFF
MA_YT350,Agneyhangil ni gurujiyh troliytha body shaming alleyh athu onnum praynileyh,OFF
MA_YT351,mr.indian cinema gallery vrthe view kittan vndi ithupolathavlmare vch video chythaal may be ee video k ninglk view revenue okke kittm...🤭 but youtube algorithm vch iniyolla videos n view kittan. kurvh budhimuttm....itrom dislike vaamgi koottiyal nn prethykich prnjth tharandllo lle🤭🤭🤭🤭🤭🤭,NOT
MA_YT352,Ival parayunadhil kurachokke karymille. Jadayonnum edhil kanunilaloo..,NOT
MA_YT353,Southile Bindass kavya 👌🏼,NOT
MA_YT354,EVARK ONNUM MASK VENDEEE🤔🤔🤔🤔🤔🤔,NOT
MA_YT355,Eval ethaan vanshokalo corona ivale onnum kannlle,NOT
MA_YT356,Ithu eathdaaa we poooooriiii avlude konathillea pariii avlude konthileaa mudii full time chornju kondu irikumm,OFF
MA_YT357,Troll okke molkk pull allee...URL ndhinaa troll peedich aareyum follow chyyaadhirikkunnedh😏,NOT
MA_YT358,Onne nirtheette podi ooole,OFF
MA_YT359,Ethre gethi kedu URL oru avastha aano indian cinema gallery ku..🙄🙄,NOT
MA_YT360,ntho kanan evdeyo oru misunderstanding,NOT
MA_YT361,Ee kuttikku kilakkan oru mammatty eduth kail kodikk oru 10 acre sthalam kanich kodukk. URL instayil personal ayi vannu ninaku itta commentnu pakaram vinayam abhinayichu vannavaranadi savame kozhikal. Serikkum athu ni credit ayi vilich koovu..ninte okke Vila athree ullu.,OFF
MA_YT362,ninte Kudambum thanne fully Poku cassa ... emaathiri uchaallikalle trolllaan namade samayam anthinia Kalayunne ....,OFF
MA_YT363,Ninte thalaill enthadii theettamoo,OFF
MA_YT364,Ntinaa nadinte vele kalayunnea njn already block aki ennalum evide nokiyalum eee face aane oh,OFF
MA_YT365,Degree kazhinja kuttiyayirunno😲 njan karuti 7th or 8th padikkunna kunju kuttiyayirikkum enna😂,NOT
MA_YT366,ninnakkulla pani varunnunde avarachaaaa ....,NOT
MA_YT367,Ee alavalatiye eetu vaanam aan committ cheytad??🤮🤮,OFF
MA_YT368,"ninak aarem trolaam, ninakitt troliya pattulla,,,",NOT
MA_YT369,Ni arrennu aadiii ninte vicharam swnthm ayyi channel ondaki nine thanne promote cheyyan ullupp elle naakinu neelam ondennu vechu nth chettatharam parayam ennu ninak oru thonnal ond ath ninte veetukarod private paranjal mathi kettodii,OFF
MA_YT370,Ivale kettunnavann Paambine vaangichitt kaaryam illa... visham elkilla..,OFF
MA_YT371,Padachone ethreyo pavangalk corona vannu marikunu......enthanu ee nayakonum ithu verathe...😑😑 Coronakk polum vendaadi pulle nine 😡,OFF
MA_YT372,"Eopazhaadi kundiyooli Arjun machaan ""enikk korre mudi ondaayirrunnu"" enn paranjath",OFF
MA_YT373,Enikk ee kuttye ishtamanu....,NOT
MA_YT374,Ival alukale pattilu akkann... vitt kala,NOT
MA_YT375,Virthiketta jenmamam...yevalude Thalla annu vayil edutharnel e durantham ozhivaakamayirunnu,OFF
MA_YT376,APPO AVANUM ORU MYREN AAAA,OFF
MA_YT377,Ivalude vaayak akath kayari vedi vechale sheriyaku. Paratta naari,OFF
MA_YT378,Ni podi.....pennayathukond visadeekarikkunilla,OFF
MA_YT379,Veretheeee choich medich... Njn search cheyth vann dislike adich ponu.. Byebyee 😁,NOT
MA_YT380,Kitty kitty vittukalayanam ennathine kazhinjum massss dialogue pazhakanjiyil kayitu vaaariyal biryani kituo sireeeee,NOT
MA_YT381,Kalla subare Andi kundi paraunathano ninte maryatha,OFF
MA_YT382,Tholvi akathe a day with Danya kure thallukal kettu kili poyi kanum😬😬😬,NOT
MA_YT383,Thurathavan thoorumbo theetam kondu aaratu💩,OFF
MA_YT384,Kundi... Onn poyedi... Oro mala vaanangal,OFF
MA_YT385,Enthina ethreyum alukal thankale verukunathu... ?,NOT
MA_YT386,Eval chinayil ninne vannathanoo?,NOT
MA_YT387,Chechi de Kalyanam kazhinj ond Avar rekshappett ...alel avarum pora niranj ninnu poyene😂,NOT
MA_YT388,Theri parayaan preURL aalde family engane aanavo,NOT
MA_YT389,Ethino vendithelakunna sambarrrr kundi,OFF
MA_YT390,Onn poyi tharumo............? Plz! 🙏,NOT
MA_YT391,Thayoli of parta ne endu mayire a famous akan endu kanikan madiyilatha pooo mole evala dislike adika report chayuka,OFF
MA_YT392,Itrayum valipp paryunna ivaleyoke naatinnenne oodikkanam,OFF
MA_YT393,Reshma Malu atha ithilum nallath,NOT
MA_YT394,panna poo mol.....moonjikko......,OFF
MA_YT395,Eee kuripURL unlike chayyhu kolll,OFF
MA_YT396,Ninak oru murikinte thy vech valarthi eduthoode erunn neragan aait .,OFF
MA_YT397,Camera chettan adipoliya 😜😜kathiyavar Please comment,NOT
MA_YT398,Onne podi oole deshym varunnu janthune kanumbol,OFF
MA_YT399,Entho veliya karyam cheytha poleyanallo ivareyokke interview cheyyunnath..ias sreedhanya madathe polullavareyokke interview cheyyu societyk Oru insURL engilum kittum,NOT
MA_YT400,Ithokke irunn kanunnavare sammadhikkanam🤩,NOT
MA_YT401,Oru prasavam oke kazhiyanam. Ahankaram oke nilkum.. vedanayum prayasangaloke ariyumbozhalle manushyanu jeevitham enthanennu thirichariyullu... sugasuntharamaya jeevitham nayikumbol ithupole naaku neelum.....,OFF
MA_YT402,Ivale kanumbooo onn potttikkan tonun😡 arenglmmmm kodkkane daivame,OFF
MA_YT403,Coronayekal valya durantham😝😝😝😝😝,NOT
MA_YT404,Helen killer ennanu mole nattukar udesikkane,OFF
MA_YT405,Ninakokkke kurach chanakam vari thinnit aa vdo upload cheythute.. ithilum kooduthal suprt chilapo kittum...ee oolaye okke intrvw edukkan ninakokkke uluURL,OFF
MA_YT406,Onnonnara thallu Palarum paladum parayunnu adupole njaanum endengilum parayande enn vech paavam endokkeyo mandatharangalum kurach thallum thalleet poyi paavam,NOT
MA_YT407,Ni aaradi myre... aarana ninte vicharam ni aarodu enna parayandathenn ariyanmelatha oru koch penna.... URL ee immathiri oolakale interview edukkan poya ee koppile channel teri pooram aariQm... oru mariyadha vendedeiii,OFF
MA_YT408,Appol ath oru Male aayrikkila...,NOT
MA_YT409,Spam or misleading report adikkan marakkanda 💥,NOT
MA_YT410,Pazhutha orru monthayum...avasaramayi oru kundiyum...... Mala deivagal evalodu porukkatte,OFF
MA_YT411,Enik chechide(kundeede) age onnum illa but mental maturity und😂😂😂,OFF
MA_YT412,Ningalk onnum naanam ille.. Ee oola aanno star.. Eduttond odaiii.. Shawammmm...,OFF
MA_YT413,Ne eathu vana pattick ondayathadi theettame,OFF
MA_YT414,Rand durandangal oru screenil,NOT
MA_YT415,Enthu Mai...nu ninakku Appanum ammayum ninne nokkunille ponnu mole,OFF
MA_YT416,Valla varka panikum poykoode..ijjathi itetheyoke interview cheyan🥺🥺,OFF
MA_YT417,Adhalla e jagadhy chettane endha prblm? Adheham oru nalla nadan alle?,NOT
MA_YT418,Oru uluppm illede nink🙆,NOT
MA_YT419,Onnu poyediii bayagara different ayi poyi,NOT
MA_YT420,Eval famous ahkan vedi padupeduva,NOT
MA_YT421,Chinnu alla pooooooore.naayinda mole,OFF
MA_YT422,Puli alla mayr.mottha family kachdaaan.ningakk poyi chatthode,OFF
MA_YT423,Ithrayum tharithriyam ee change nu,NOT
MA_YT424,Parambaram.. Parambaryam😲,NOT
MA_YT425,Ival parayunnath full trollan pattiya karyamanallo So trollenmark valya budhimuttundavilla😆,NOT
MA_YT426,Vere onnineyum kitteete ente ponno 🙏🤦🏻‍♂️🤦🏻‍♂️,NOT
MA_YT427,veetukare thallanam adyamm..,NOT
MA_YT428,neee arrranna vijaarm vellya #####,NOT
MA_YT429,Ennit ayrunnoo nee mamane folow chythe eh,NOT
MA_YT430,Instak folow limit illalo URL instayil folow chhyunnilla ???,NOT
MA_YT431,Indian cinema nigal dead ayii ketto,NOT
